Project ID,private,Project Name,Facility Name,State,Street Address,City,ZIP Code,County or Parish,Longitude,Latitude,Project Description,Classification,Industry Sector,Project Type,Greenhouse Gases (CO2e),Particulate Matter (PM2.5),Nitrogen Oxides (NOx),Volatile Organic Compounds (VOC),Sulfur Dioxide (SO2),Carbon Monoxide (CO),Hazardous Air Pollutants (HAPs),Operating Status,Actual or Expected Completion Year,Operating Status Sources and Notes,Project Cost (million $),Number of Jobs Promised
3071,FALSE,SPOT Deepwater Port - Initial Construction,Sea Port Oil Terminal (SPOT) Deepwater Port[1057],TX,0,Gulf of Mexico,0,Brazoria,-95.123333,28.46645,"Construction of SPOT Deepwater Port with a loading capacity of 85,000 barrels per hour/2 million barrels per day. The overall SPOT project (offshore and onshore) includes: the Oyster Creek Terminal (onshore crude oil storage facility with a total capacity of 4.8 million barrels and a pumping station with the capacity to provide a total crude oil flow rate of 85,000 barrels per hour), plus the ECHO Terminal in Harris County.",New,Oil,Crude Oil Terminal,173257,8.11,223.48,1729.89,36.85,290.95,83.11,Pre-construction,2023,"According to the project's draft environmental impact statement, commissioning was initially expected in the third quarter of 2022. United States Coast Guard (USGS) and Maritime Administration (MARAD) suspended the application review schedule for the SPOT deepwater port license application on May 31, 2019, giving the company more time to submit additional information necessary to complete environmental review. The timeline was restarted on October 23, 2019, and the regulatory stop ended on February 5, 2020. Given the delay and the project's construction schedule, completion is likely to be pushed back to 2023 or later.",,40-260 temporary; 28 permanent
3075,FALSE,Shamrock Compressor Station.10206-01,Shamrock Compressor Station[1061],PA,0,German Township,15458,Fayette,-79.841136,39.927947,"Construction of one Solar Titan 130 natural gas-fired turbine rated at 19,553 HP, one Caterpillar G3516B natural gas-fired emergency generator rated at 1,818 bhp and controlled by an oxidation catalyst, one dehydrator (including reboiler) rated for 200 MMscf/day of natural gas, and one produced water tank with a capacity of 476 bbl.",New,Natural Gas,Compressor Station,183497,16,85,33,5,77,9.7,Operating,2012,Temporary operation of the compressor engines began in May 2011 (according to PA issued for permit B),,
3091,FALSE,Sinton Compressor Station - Initial Construction,Sinton Compressor Station[1070],TX,Hwy 77 (3.7 mi North from Hwy 188),Sinton,78387,San Patricio,-97.492572,28.091248,Construction of a new compressor station as part of the Corpus Christi LNG Pipeline Project.,New,Natural Gas,Compressor Station,450475,21.12,175.24,26.73,43.71,179.1,7.8,Operating,2018,In-service notification for the CC LNG Pipeline under Docket No. CP12-508 (5/23/2018),,
3093,FALSE,Smith Compressor - Initial Construction,Smith Compressor Station[1072],PA,320 Point Pleasant Rd,Burgettstown,15021,Washington,-80.356669,40.41765,Construction and subsequent expansion of a compressor station.,New,Natural Gas,Compressor Station,92270,6.8,41.9,48,0.5,60.9,12.8,Operating,2012,,,
3108,FALSE,CP Chem Sweeny/Old Ocean - New Polyethylene Plant and Nitrogen Recovery Unit,Chevron Phillips Chemical Sweeny Old Ocean Facilities[1086],TX,21441 Loop 419,Sweeny,77480,Brazoria,-95.746643,29.074952,"Construction of a polyethylene production facility that would consist of two production units (Units 40 and 41) and supporting facilities, including a new isobutane nitrogen recovery unit.",Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,154911,6.69,99.68,135.37,14.49,458.98,,Operating,2017,"Company website, available at: 
http://www.cpchem.com/en-us/news/Pages/Chevron-Phillips-Chemical-Successfully-Commissions-New-Marlex%C2%AE-Polyethylene-Units-at-Old-Ocean,-Texas.aspx

This is a retroactive PSD (to ""authorize design changes that were made during construction of the facility.""). Began operating in 2017. Constructed, operational Sept. 1, 2017, and permitted retrospectively.",,
3109,FALSE,Cedar Bayou - C3 Splitter,Chevron Phillips Chemical - Cedar Bayou Plant[794],TX,9500 Interstate 10 E,Baytown,77521,Harris,-94.923369,29.823097,"Construction of a new C3 Splitter, also known as a Propylene Fractionator, capable of processing 1 billion pounds of propylene per year.",Expansion,Petrochemicals and Plastics,Propylene Dehydrogenation (PDH) Plant,,,,,,,,Announced,2023,"Construction would commence in 2022 with completion estimated in 2023. The project is still in an evaluation stage; only very preliminary development activities have begun. (TX Comptroller, Chapter 313 School Value Limitation Agreement)

FID reached 12/15/2021; EPC signed with S&B Engineers and Constructors 
https://www.hydrocarbonprocessing.com/news/2021/12/chevron-phillips-chemical-to-build-propylene-unit-in-texas",317,10
3112,FALSE,Tamarack Compressor Station,Tamarack Compressor Station[1089],PA,Stewart Hill Rd,Cross Fork,17729,Clinton,-77.836069,41.435943,Construction of a new natural gas compressor station as part of the FM100 Pipeline Project.,New,Natural Gas,Compressor Station,96587,21.13,44.2,7.57,2.39,33.98,0.64,Operating,2021,"Targeted in-service date = December 1, 2021",,
3117,FALSE,INEOS Texas City Boiler Project,INEOS Texas City Chemical Plant[1095],TX,2800 FM 519 E,Texas City,77590,Galveston,-94.92968,29.35849,Addition of 3 permanent gas-fired boilers and one temporary boiler to provide steam for a production unit that produces ethylbenzene and styrene at the neighboring BP Amoco Texas City Chemical Plant.,Expansion,Petrochemicals and Plastics,Associated Electricity Generation,273232,10.29,24.48,12.66,1.35,128.13,,Pre-construction,2022,"Installation of Boiler 502, Boiler 602, Boiler 702 is expected to occur in Q1 2022, with operations commencing in Q3 2022 (TCEQ Permit Application, Form PI-1)

https://www2.tceq.texas.gov/airperm/index.cfm?fuseaction=airpermits.project_report&proj_id=316900&addn_num_txt=148643",,
3118,FALSE,North Compressor Station - Initial Construction,North Compressor Station[3992],TX,TBD,Vidor,77630,Orange,-93.980178,30.069539,Construction of a new compressor station as part of the Texas Connector Pipeline Project.,New,Natural Gas,Compressor Station,208070,14.2,95.46,15.96,1.15,112.97,,Pre-construction,2024,"Construction expected to begin in the 3rd-quarter of 2019 
https://sempralng.com/port-arthur-pipeline/",,
3119,FALSE,Texas GulfLink Deepwater Port - Initial Construction,Texas GulfLink Deepwater Port[836],TX,0,Gulf of Mexico,0,Brazoria,-95.029611,28.555329,"The Texas GulfLink Terminal Project would consist of a Deepwater Oil Port near Freeport, Texas, capable of loading deep draft Very Large Crude Carrier (VLCC) vessels. The Deepwater Port will deliver crude oil via an onshore crude pipeline to above-ground crude oil storage tanks. Upon nomination from the crude oil shipper, the oil will be transported to one of two floating Single Point Mooring (SPM) buoys in the Gulf of Mexico, which would will allow for VLCC vessels to moor and receive up to 2 million barrels of crude oil each to be exported internationally.",New,Oil,Crude Oil Terminal,8862,3.23,59.82,10025.14,20.16,56.59,,Pre-construction,2022,"Emissions from PSD application, EPA Region 6. comment period for MARAD application ended on 1/22/2021.",,
3120,FALSE,Jones Creek Crude Storage Terminal - Initial Construction,Jones Creek Crude Storage Terminal[920],TX,Peach Point Rd,Jones Creek,77541,Brazoria,-95.472408,28.991417,"The Jones Creek Terminal would consist of thirteen above-ground external floating roof storage tanks, with a maximum site-wide total storage capacity of approximately 9.2 million barrels of crude oil. The Terminal would receive crude oil through the proposed GulfLink pipeline and deliver it to tankers at the Deepwater Oil Port. ",New,Oil,Crude Oil Terminal,888,0.01,0.66,47.14,0,0.59,,Pre-construction,2022,"GHGs emissions taken from TCEQ NSRP application, pg 21; criteria from STEERS registration (11/26/2019)",,
3121,FALSE,Brownsville LNG Terminal - Initial Construction,Brownsville LNG Terminal[1096],TX,State Hwy 48 (12.2 mi from SH 550),Cameron,78521,Cameron,-97.239703,26.045442,Construction of a new 4 million tpy LNG facility.,New,Liquefied Natural Gas,Liquefied Natural Gas Terminal or Liquefaction Plant,604087,6.35,104.9,13.2,76.8,193.2,2.04,Pre-construction,2027,"Company website, available at: http://www.txlng.com/theproject/project-overview.html

Application workbook (9/29/2021 - 1st extension), summary sheet
Construction was originally expected to begin in 2020, but has been delayed until 2023 ""due to the global pandemic."" Project was expected to begin operating in 2025 -- delayed by 2 years. 
New start of construction date = 6/1/2023			
New in-service date = 5/11/2027",,
3125,FALSE,Bishop Boiler Expansion,Ticona Polymers Bishop Facility[769],TX,5738 County Road 4,Bishop,78343,Nueces,-97.816542,27.572982,"Construction of three new gas-fired boilers, which would provide steam to the proposed Bishop Methanol Plant.",Expansion,Petrochemicals and Plastics,Methanol Plant,705543,44.26,59.44,29.91,16.54,219.54,,On hold,2018,"According to a company press release, the new boilers and methanol unit were originally expected to be placed into service by October 2015 (see: https://www.celanese.com/news-media/2015/April/Celanese-and-Mitsui-Exclusivity-Agreement-for-Potential-Methanol-Unit-at-Bishop-Texas.aspx). However, the construction permits authorizing both project, which were initially issued on November 12, 2015, expired on November 12, 2018.",,
3126,FALSE,Tioga Compressor Station,Tioga Compressor Station[1100],ND,0,Tioga,58852,Williams,-102.906744,48.403529,"Expansion of an existing compressor station as part of the North Bakken Pipeline Expansion project, including the installation of three natural gas-fired engines with a combined horsepower of 11,250 hp.",Expansion,Natural Gas,Compressor Station,52842,4.22,65.48,93.66,0.24,74.04,11.94,Under construction,2021,"Construction expected to commence April 2021; completed October 2021 (permit application, page 47). Notice of Commencement of Construction submitted on 07/19/2021, with a listed construction start date as 07/08/2021.",,
3128,FALSE,Trenton Central RVP Station - Initial Construction,Trenton Central RVP Station[1102],ND,146th Dr NW,Williston,58801,Williams,-103.849771,48.12674,"Construction of a crude processing facility that would stabilize crude oil by reducing vapor pressure from the surrounding basin to meet interstate transportation requirements. The operational throughput of the facility would be limited to 9,125,000 barrels per year of crude oil and 78,873 barrels per year of hydrocarbon liquids truck loading.",New,Oil,Other Pipeline Infrastructure,305578,0.98,7.47,121.46,0.08,40.45,6.1,Pre-construction,Unknown,"Planned start of construction date = 4/2020 (revised app, page 2); no activity in the online portal since the initial permit issuance; construction has not commenced.",,
3137,FALSE,Valero McKee Refinery.10374-01,Valero McKee Refinery[1109],TX,6701 FM 119,Sunray,79086,Moore,-101.873333,35.951666,"Installations and modifications that will allow the refinery to increase crude processing from 169,000 bpd to 210,000 bpd.",Expansion,Oil,Refinery,195625,54.08,290.8,215.33,217.92,650.6,,Operating,2015,861M3 NAPD,,
3138,FALSE,Valero Port Arthur Refinery Expansion Project,Valero Port Arthur Refinery[1110],TX,1801 S Gulfway Dr,Port Arthur,77640,Jefferson,-93.969167,29.855833,"Construction of a new delayed coking unit, a new sulfur recovery unit, and other modifications to increase crude capacity and throughput at the facility from 415,000 bpd to 430,000 bpd.",Expansion,Oil,Refinery,2862639,62.61,128.4,535.2,790.2,363.98,,Under construction,2023,"Company website, available at: https://www.valero.com/fr-ca/node/32",,
3139,FALSE,INV Victoria - Adipic Acid Unit Upgrade,INV Nylon Chemicals Americas Victoria Site[1111],TX,2695 Old Bloomington Rd N,Victoria,77905,Victoria,-96.953232,28.677429,"An expansion project to upgrade the Adipic Acid Unit, replace other equipment, and improve reliability.",Expansion,Petrochemicals and Plastics,Other Chemicals,356450.59,7.78,95.52,46.03,1.9,58.36,,Operating,2016,"Construction was completed on November 12, 2016. -Notification of Start of Construction for NSR Permit 810, Adipic Acid (submitted 12/7/2016 and 1/30/2017)",,
3140,FALSE,INV Victoria - ADN Upgrade Project & ADN Retrofit Project,INV Nylon Chemicals Americas Victoria Site[1111],TX,2695 Old Bloomington Rd N,Victoria,77905,Victoria,-96.953232,28.677429,"The ADN Upgrade Project would authorize upgrades to the adiponitrile (ADN) unit and natural gas plant, installation of a new natural gas catalytic cracker, and other equipment upgrades. The ADN Retrofit Project would eliminate benzene from the ADN process and increase production rates. ADN is a key ingredient in making nylon 6-6 polymer.",Expansion,Petrochemicals and Plastics,Other Chemicals,723191,4.96,716.24,509.43,7.6,2341.78,,Operating,2021,"Construction was completed in March 2021.  
https://www.invista.com/News-Articles/INVISTA-completes-technology-upgrade-in-Victoria
https://www.invista.com/News-Articles/victoria-adn-retrofit-project",,
3148,FALSE,West Plant - Domestic Crude Project,FHR Corpus Christi West Plant[866],TX,2825 Suntide Rd,Corpus Christi,78409,Nueces,-97.520811,27.835326,Modifications that will allow the refinery to process more lighter domestic crude oil and increase refinery's crude processing capacity by 7%.,Expansion,Oil,Refinery,359991,-4.28,-217.82,-48.34,11.74,63.27,,Operating,2016,EPA rescission public notice has emission changes: https://www.epa.gov/sites/production/files/2015-11/documents/flint_hills_pn_11-30-15.pdf -- Construction began in 2014 and project is assumed to be complete.,,
3154,FALSE,Wild Basin Gas Processing and Crude Handling Facility.10269-01,Wild Basin Gas Processing and Crude Handling Facility[1123],ND,31 St NW,Watford City,58854,McKenzie,-103.192392,47.858703,"Construction and subsequent expansion of a greenfield 320 MMscfd gas processing facility and a 80,000 bpd crude handling facility.",New,Natural Gas,Gas Processing Plant,329153,24.05,242.38,241.95,2.03,169.08,43.69,Operating,2016/2018/2020,"News article; Start-up Notifications (submitted 7/15/2020), available at: https://apnews.com/ed132ffef513413d8d41268abbc43809  [and]  https://www.dropbox.com/home/Emission%20Increases/North%20Dakota/Oasis%20Midstream%20-%20Wild%20Basin%20Gas%20Plant

Emissions taken from PTC19043 (issued 12/3/2019) pg. 12; GHGs from permit application. Modifications authorized under permit no. PTC17032 became operational in 2018 (https://apnews.com/ed132ffef513413d8d41268abbc43809).  The entire expansion project is expected to cost approximately $150 million.",600,
3215,FALSE,Targa Fractionation Train 6,Targa Mont Belvieu Complex[971],TX,10319 Hwy 146,Mont Belvieu,77580,Chambers,-94.899946,29.84055,"Construction of a sixth fractionation train at Targa Midstream's existing Mont Belvieu Complex, which would be capable of processing up to 100,000 barrels per day of natural gas liquids from fracked natural gas.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,6.37,7.44,14.57,0.86,55.98,,Operating,2019,https://www.targaresources.com/static-files/b97625c2-6df7-400f-8550-8f3c437bc6a6,,
3216,FALSE,"Targa Fractionation Trains 7, 8, and 9",Targa Mont Belvieu Complex[971],TX,10319 Hwy 146,Mont Belvieu,77580,Chambers,-94.899946,29.84055,"Construction of three new fractionation trains â€“ Trains 7, 8, and 9 â€“ at Targa Midstream's existing Mont Belvieu Complex, which would each be capable of processing up to 120,000 barrels per day of natural gas liquids from fracked natural gas.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,515420.98,28.83,43.34,105.9,4.7,286.6,,Operating,2020/2021,"Train 7 began operating in 2020. 
Train 8 began operating 9/4/2020 (start-up notification, submitted 9/4/2020)
Construction on Train 9 was expected to commence in January 2020, with start-up expected in 2021 

Targa Resources Corp., UBS Virtual Global Oil and Gas Conference, May 20, 2020
https://www.targaresources.com/static-files/b2710c21-a906-4474-b65e-cb493454439d

Application for Chapter 313 School Value Limitation Agreement (posted 6/25/2018), Barbers Hill ISD No. 1265, Targa Downstream, LLC (Train 9 Project)
https://comptroller.texas.gov/economy/local/ch313/agreement-docs-details.php?id=1265",750,"36, 36"
3222,FALSE,Targa Fractionation Train 10,Targa Mont Belvieu Complex[971],TX,10319 Hwy 146,Mont Belvieu,77580,Chambers,-94.899946,29.84055,"Construction of a tenth fractionation train at Targa Midstream's existing Mont Belvieu Complex, which would be capable of processing up to 120,000 barrels per day of natural gas liquids from fracked natural gas.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,5.57,8.5,20.57,1.07,56.8,0.28,Pre-construction,2024,"Projected Start of Operation: July 1, 2024 (permit app, pg. 8)",,
3231,FALSE,Port Arthur Ethane Cracker - Initial Construction,Port Arthur Ethane Cracker[3230],TX,2555 Savannah Ave,Port Arthur,77640,Jefferson,-93.958333,29.883333,Construction of a new ethylene cracking unit consisting of eight cracking furnaces next to Motiva's Port Arthur Refinery.,New,Petrochemicals and Plastics,Ethylene Cracker,3311393,169.15,365.04,424.95,117.58,1405.4,,Pre-construction,2024,"https://www.spglobal.com/platts/en/market-insights/latest-news/petrochemicals/071921-motiva-puts-texas-petrochemical-projects-on-hold-documents

The final investment decision was initially pushed back to late 2021: https://www.reuters.com/article/us-chemicals-motiva-portarthur/motiva-may-finish-port-arthur-tx-chemical-plant-purchase-by-end-october-sources-idUSKBN1WG4DZ",4700,
3380,FALSE,CP Chem Sweeny/Old Ocean - New 1-Hexene Unit,Chevron Phillips Chemical Sweeny Old Ocean Facilities[1086],TX,21441 Loop 419,Sweeny,77480,Brazoria,-95.746643,29.074952,Construction of a new 1-Hexene unit that would be capable of producing 266 tons per year of 1-Hexene from ethylene. 1-Hexene is a key ingredient in the manufacturing of plastics.,Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,,0.54,6.18,28.2,0.38,15.56,,Pre-construction,2023,"According to the Preliminary Determination for TCEQ permit no. 103832, N166M4, PSDTX1566M1, and GHGPSDTX196M1 (application submitted 4/20/2021), construction on the 1-Hexene unit has not commenced (pg. 3 of PDF)

https://www.cpchem.com/media-events/news/featured-story/chevron-phillips-chemical-breaks-ground-world-scale-1-hexene-unit

https://www.businesswire.com/news/home/20210622005685/en/SB-Wins-Engineering-and-Construction-Contract-for-Chevron-Phillips-Chemical%E2%80%99s-World-Scale-1-Hexene-Unit",,600 temporary; 50 permanent
3573,FALSE,Point Comfort High Density Polyethylene 3 (HDPE 3),Formosa Point Comfort Plant[1015],TX,201 Formosa Dr,Point Comfort,77978,Calhoun,-96.54722,28.68889,Construction of a new High Density Polyethylene Unit (HDPE-3).,Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,22000,2.37,5.69,83.36,0.02,21.51,,Operating,2020,"Polyethylene 3 Notice of Compliance Sampling (11/22/2019); Semiannual Air Compliance Report (2/26/2021)

https://records.tceq.texas.gov/cs/idcplg?IdcService=TCEQ_EXTERNAL_SEARCH_GET_FILE&dID=4973848&Rendition=Web

https://records.tceq.texas.gov/cs/idcplg?IdcService=TCEQ_EXTERNAL_SEARCH_GET_FILE&dID=6000064&Rendition=Web",,
3579,FALSE,Bay 3 Polyethylene Unit,Bayport Polymers Pasadena Polyethylene Plant[3576],TX,12212 Port Rd,Pasadena,77507,Harris,-95.014488,29.600521,"Construction of a new 625,000 ton per year polyethylene unit (Bay 3), which would double the siteâ€™s polyethylene manufacturing capacity to 1.1 million tons per year.",Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,,4.16,15.86,38.61,0.3,25.15,4.1,Under construction,2022,"Company website: https://www.baystar.com/who-we-are

Construction began in 2019: https://www.baystar.com/news-and-events/baystar-celebrates-groundbreaking-for-new-borstar-polyethylene-unit-in-pasadena-texas",,"1,750 during peak construction"
3591,FALSE,Bishop Methanol Plant,Ticona Polymers Bishop Facility[769],TX,5738 County Road 4,Bishop,78343,Nueces,-97.816542,27.572982,"Construction of a new methanol unit at the Bishop Facility, an industrial chemical manufacturing complex in Nueces County. This project would also involve the construction of three new gas-fired boilers to provide steam to the new methanol unit.",Expansion,Petrochemicals and Plastics,Methanol Plant,580613,5.77,48.87,49.2,9.55,535.88,,On hold,2018,"According to a company press release, the new boilers and methanol unit were originally expected to be placed into service by October 2015 (see: https://www.celanese.com/news-media/2015/April/Celanese-and-Mitsui-Exclusivity-Agreement-for-Potential-Methanol-Unit-at-Bishop-Texas.aspx). However, the construction permits authorizing both project, which were initially issued on November 12, 2015, expired on November 12, 2018.",,
3611,FALSE,Permico Robstown - Fractionation Train 3,Permico Robstown Fractionator[1043],TX,County Rd 34 (Left turn off CR 67),Robstown,78380,Nueces,-97.6248,27.7588,"Construction of a third 150,000 barrel per day fractionation train (Train 3).",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,,,,,,,Announced,2024,"Commencement of construction planned for Q1 2023, with commercial operations expected in June 2024 (Chapter 313 Comptroller Application No. 1304):
https://comptroller.texas.gov/economy/local/ch313/agreement-docs-details.php?id=1304","10, 10",10 temporary; 0 permanent
3612,FALSE,Permico Robstown - Fractionation Train 4,Permico Robstown Fractionator[1043],TX,County Rd 34 (Left turn off CR 67),Robstown,78380,Nueces,-97.6248,27.7588,"Construction of a fourth 150,000 barrel per day fractionation train (Train 4).",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,,,,,,,Announced,2026,"Commencement of construction planned for Q1 2024, with commercial operations expected in December 2026 (Chapter 313 Comptroller Application No. 1375):
https://assets.comptroller.texas.gov/ch313/1375/robstown-1375-permico-app.pdf",10,10 temporary; 0 permanent
3663,FALSE,Enterprise Mont Belvieu - Frac IX,Enterprise Mont Belvieu Complex[970],TX,10207 FM 1942,Mont Belvieu,77580,Chambers,-94.912219,29.857292,Construction of a ninth fractionation train at the Mont Belvieu Complex.,Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,3.08,29.66,45.51,7.86,108.37,,Operating,2018,"Commissioning and startup was completed on May 15, 2018 (Start-up Notification, 5/29/2018)",,
3664,FALSE,Enterprise Mont Belvieu - Frac X,Enterprise Mont Belvieu Complex[970],TX,10207 FM 1942,Mont Belvieu,77580,Chambers,-94.912219,29.857292,Construction of a tenth fractionation train at the Mont Belvieu Complex.,Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,5.53,16.76,7.94,3.89,25.52,,Operating,2020,"Commissioning and startup was completed on May 29, 2020 (Start-up Notification, 4/6/2020)",,
3665,FALSE,Enterprise Mont Belvieu - Frac XI,Enterprise Mont Belvieu Complex[970],TX,10207 FM 1942,Mont Belvieu,77580,Chambers,-94.912219,29.857292,Construction of an eleventh fractionation train at the Mont Belvieu Complex.,Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,5.53,32.81,62.45,11.98,158.7,,Operating,2020,"Commissioning and startup was completed on September 19, 2020 (Start-up Notification, 9/29/2020)",,
3673,FALSE,Inner Harbor Desalination Plant - Initial Construction,Inner Harbor Desalination Plant[3667],TX,Nueces Bay Blvd. and East Broadway St.,Corpus Christi,78401,Nueces,-97.418164,27.807565,Initial construction of a 30 MGD saltwater desalination plant to provide drinking water to the City of Corpus Christi. The plant will offset freshwater demands from new industrial users in the area.,New,Other,Desalination Plant,,,,,,,,Pre-construction,2030,,236.7,
3674,FALSE,La Quinta Channel Desalination Plant - Initial Construction,City of Corpus Christi La Quinta Channel Desalination Plant[3672],TX,0,Ingleside,78362,San Patricio,-97.243,27.896,,New,Other,Desalination Plant,,,,,,,,Pre-construction,2030,https://texasstatewaterplan.org/wmstype/SEAWATER%20DESALINATION,420.4,
3687,FALSE,CP Chem Sweeny/Old Ocean - Polyethylene Unit No. 40 Upgrade,Chevron Phillips Chemical Sweeny Old Ocean Facilities[1086],TX,21441 Loop 419,Sweeny,77480,Brazoria,-95.746643,29.074952,"A project to upgrade the cooling capabilities of Polyethylene Unit No. 40 by modifying a heat exchanger, which would result in a throughput increase of polyethylene",Expansion,Petrochemicals and Plastics,Plastic Resin Manufacturing,31433,2.15,74.22,31.06,10.25,339.44,,Pre-construction,2021,"According to the permit application (pdf pg 9), project start of construction/operation listed as 6/1/2021. Assuming modifications will be implemented immediately after permit issuance based on construction duration. 

https://records.tceq.texas.gov/cs/idcplg?IdcService=TCEQ_EXTERNAL_SEARCH_GET_FILE&dID=6374124&Rendition=Web",,
3737,FALSE,Harris County CO and H2 Manufacturing Facility - Initial Construction,Harris County CO and H2 Manufacturing Facility[3736],TX,0,Harris County,0,Harris,-95.069241,29.700475,Construction of a new plant that would convert natural gas into 33 million standard cubic feet per day of carbon monoxide and 18 million standard cubic feet per day of hydrogen.,New,Other,Hydrogen Plant,,,,,,,,Announced,2023,"Construction expected to commence 3/2022; commercial operation = 11/2023. 

TX Comptroller, Chapter 313 School Value Limitation Agreement
https://comptroller.texas.gov/economy/local/ch313/agreement-docs-details.php?id=1605",100,10
3923,FALSE,NGPL Gulf Coast Southbound Project - NGPL Compressor Station 303,NGPL Compressor Station 303[3825],TX,7830 FM 58,Lufkin,75901,Angelina,-94.70139,31.243059,Expansion of an existing compressor station as part of the NGPL Gulf Coast Southbound Project,Expansion,Natural Gas,Compressor Station,174.3,0,0,0.07,0,0,0.01,Operating,2022,,,
3924,FALSE,NGPL Gulf Coast Southbound Project - NGPL Compressor Station 300,NGPL Compressor Station 300[3824],TX,9819 St. Hwy 185 S,Victoria,77905,Victoria,-96.922536,28.686168,Expansion of an existing compressor station as part of the NGPL Gulf Coast Southbound Project,Expansion,Natural Gas,Compressor Station,-23515,-1.8,-1489,-8.6,-0.1,-62,,Operating,2021,,,
3925,FALSE,NGPL Gulf Coast Southbound Project - NGPL Compressor Station 394,NGPL Compressor Station 394[3826],TX,0,0,0,Cass,-94.159242,33.078935,Expansion of an existing compressor station as part of the NGPL Gulf Coast Southbound Project,Expansion,Natural Gas,Compressor Station,173.4,0,0,0.07,0,0,0.0063,Operating,2023,,,
3931,FALSE,Compressor Station 515 - Regional Energy Access (REAE) Pipeline Expansion,REAE Compressor Station 515[3836],PA,0,Bear Creek,18602,Luzerne,-75.67207,41.172583,"Expansion of an existing compressor station as part of the Regional Energy Access (REAE) Project. Specifically, the addition of two gas-fired turbine driven compressors with approximately 63,742 nominal HP; modifications of three existing compressors to support new project flow; and the abandonment of approximately 17,000 HP from five existing compressors.",Expansion,Natural Gas,Compressor Station,511413,30.57,196.8,50.57,14.02,314.4,12.24,Pre-construction,2023,"According to their FERC application, ""Transco anticipates construction activities for the Project would commence in the fourth quarter of 2022 to meet a proposed in-service date of December 1, 2023"" (RR9 pg. 49).",,
3934,FALSE,Bernville Compressor Station Project,Bernville Compressor Station [3777],PA,0,0,0,Berks,-76.15066,40.409106,Replacement of two existing compressor units and related facilities at the Bernville Compressor Station.,Expansion,Natural Gas,Compressor Station,-67025,-2.7,-849,-65.1,-5.6,-592.5,-31,Operating,2021,,,
3949,FALSE,Kidder Compressor Station,Kidder Compressor Station[3813],PA,Kidder Township,White Haven,18661,Carbon,-75.664853,41.081939,"Construction of a new compressor station as part of the PennEast Pipeline Project Phase 1 and 2. PennEast Pipeline Company, LLC announced the cancellation of the project on November 30, 2021.",New,Natural Gas,Compressor Station,190529,24.14,89.2,5.45,5.47,17.28,2.29,Canceled,2021/2022,,,
3950,FALSE,Compressor Station 605 - Leidy South Expansion Project,Compressor Station 605[3789],PA,0,0,0,Wyoming,-75.796905,41.578023,Expansion of existing Compressor Station 605 part of the Leidy South Pipeline Project.,Expansion,Natural Gas,Compressor Station,,,,,,,,Under construction,2021,,,
3953,FALSE,Marcus Hook Compressor - Initial Construction,Marcus Hook Compressor Station[3815],PA,1111 W Ridge Rd,Linwood,19061,Delaware,-75.43794,39.814814,Construction of a new compressor station (with a design throughput of 250 million cubic feet per day) as part of the Adelphia Gateway Pipeline Project.,New,Natural Gas,Compressor Station,31348,1.91,17.07,16.69,0.11,10.78,5.92,Under construction,2021,"Status Report No. 36 under CP18-46, Reporting Period: September 11, 2021 through September 24, 2021: https://elibrary.ferc.gov/eLibrary/filelist?accession_number=20210928-5162&optimized=false",,50 temporary
3958,FALSE,Vidor Compressor - Initial Construction,Vidor Compressor Station (GPX MP 33)[3820],TX,4920 Church House Rd,Orange,77630,Orange,-93.982756,30.057767,"Construction of a new compressor station as part of the Golden Pass LNG Pipeline project, which would consist of three gas-fired turbines and two gas-fired heaters  each with a capacity of 1.86 million British thermal units per hour.",New,Natural Gas,Compressor Station,170656.21,0.43,71,15.13,4.09,81,5.89,Pre-construction,2022,,,
3964,FALSE,Compressor Station 200 - NE Supply Enhancement Expansion Project,Compressor Station 200[3822],PA,0,0,0,Chester,-75.587998,40.04846,Expansion of existing Compressor Station 200 as part of the Northeast Supply Enhancement Pipeline Project.,Expansion,Natural Gas,Compressor Station,200,,,0.28,,,,Pre-construction,2020/2021,,,
3969,FALSE,Adelphia Pipeline Quakertown Compressor,Quakertown Compressor Station[3833],PA,Rich Hill Rd,Quakertown,18951,Bucks,-75.330751,40.407023,Construction of a new compressor station (with a design throughput of 250 million cubic feet per day) as part of the Adelphia Gateway Pipeline Project.,New,Natural Gas,Compressor Station,31348,1.91,17.16,19.93,0.11,11.16,5.81,Under construction,2021,"Status Report No. 36 under CP18-46, Reporting Period: September 11, 2021 through September 24, 2021: https://elibrary.ferc.gov/eLibrary/filelist?accession_number=20210928-5162&optimized=false",,50 temporary
